length_url,length_hostname,nb_dots,nb_hyphens,nb_at,nb_qm,nb_and,nb_or,nb_eq,nb_underscore,nb_tilde,nb_percent,nb_slash,nb_star,nb_colon,nb_comma,nb_semicolumn,nb_dollar,nb_space,nb_www,nb_com,nb_dslash,http_in_path,https_token,has_ip,ratio_digits_url,ratio_digits_host,punycode,port,tld_in_path,tld_in_subdomain,abnormal_subdomain,nb_subdomains,prefix_suffix,random_domain,shortening_service,path_extension,status
64,18,2,1,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,,phishing
41,21,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,1,,legitimate
91,16,2,7,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,1,1,0,0,0,0.06593406593406594,0.0,0,0,0,0,0,1,0,0,0,,legitimate
49,16,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,,legitimate
37,13,1,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,1,0,0,0,0.02702702702702703,0.07692307692307693,0,0,0,0,0,0,0,0,0,,phishing
82,17,2,9,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,1,1,0,0,0,0.08536585365853659,0.0,0,0,0,0,0,1,0,0,0,,legitimate
34,27,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,,legitimate
35,27,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,phishing
38,18,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,php,phishing
32,21,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,legitimate
27,18,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,,legitimate
44,36,2,3,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,1,,phishing
27,20,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,,phishing
21,13,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,,legitimate
27,19,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,,legitimate
34,17,2,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,,legitimate
64,23,2,2,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,1,1,0,0,0,0.140625,0.0,0,0,0,0,0,0,1,0,0,php,phishing
38,30,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,1,0,0,0,0.13157894736842105,0.16666666666666666,0,0,0,0,0,1,0,0,0,,phishing
77,18,3,0,0,0,0,0,0,1,0,0,6,0,1,0,0,0,0,1,0,1,0,0,0,0.05194805194805195,0.0,0,0,0,0,0,1,0,0,0,pdf,legitimate
48,22,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,1,1,0,0,0,0.0625,0.13636363636363635,0,0,0,0,0,1,0,1,0,,legitimate
39,14,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,php,phishing
19,11,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,phishing
22,13,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,,legitimate
22,14,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,,legitimate
126,50,4,1,0,1,2,0,3,2,0,0,4,0,1,0,0,0,0,0,2,1,0,0,0,0.18253968253968253,0.0,0,0,0,0,1,3,1,0,0,,phishing
64,16,3,6,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,htm,legitimate
29,21,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,,legitimate
59,14,3,4,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,1,0,0,0,0.06779661016949153,0.0,0,0,0,0,0,1,0,0,0,html,legitimate
128,50,4,1,0,1,2,0,3,2,0,0,5,0,1,0,0,0,0,0,2,1,0,0,0,0.1640625,0.0,0,0,0,0,1,3,1,0,0,,phishing
37,15,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,1,0,0,0,0.13513513513513514,0.0,0,0,0,0,1,2,0,0,0,,phishing
94,21,3,4,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,php,phishing
39,17,3,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,1,0,0,0,0.02564102564102564,0.0,0,0,0,0,1,2,0,0,0,,phishing
29,15,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,phishing
25,16,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,,legitimate
86,36,3,1,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,1,1,0,0,0,0.023255813953488372,0.05555555555555555,0,0,0,0,0,1,1,0,0,php,phishing
86,16,2,1,0,0,0,0,0,1,0,0,7,0,1,0,0,0,0,0,0,1,0,0,0,0.08139534883720931,0.0,0,0,0,0,0,1,0,0,0,,phishing
123,46,5,0,0,1,2,0,3,2,0,0,4,0,1,0,0,0,0,1,2,1,0,0,0,0.18699186991869918,0.0,0,0,0,0,1,4,0,0,0,,phishing
118,28,2,1,0,1,1,0,2,1,0,1,6,0,3,0,1,0,0,0,1,1,0,0,0,0.13559322033898305,0.0,0,0,0,0,0,1,1,0,1,,phishing
53,23,2,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,,legitimate
36,28,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,,phishing
31,22,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,,legitimate
38,12,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,html,legitimate
61,14,3,0,0,0,0,0,0,2,0,0,5,0,1,0,0,0,0,1,1,1,0,0,0,0.06557377049180328,0.0,0,0,0,0,0,1,0,0,0,pdf,legitimate
23,14,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,,legitimate
24,15,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,,legitimate
30,23,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,1,0,0,0,0.1,0.13043478260869565,0,0,0,0,0,1,0,1,1,,phishing
42,14,3,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,1,0,0,0,0.11904761904761904,0.0,0,0,0,0,0,1,0,0,0,nsf/enwiki/12558,legitimate
66,19,3,1,0,0,0,0,0,1,0,0,7,0,1,0,0,0,0,1,0,1,0,0,0,0.09090909090909091,0.0,0,0,0,0,0,1,1,0,0,pdf,legitimate
23,14,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,,legitimate
38,19,2,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,,legitimate
39,13,1,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,legitimate
26,15,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,1,0,0,0,0.038461538461538464,0.06666666666666667,0,0,0,0,0,1,0,0,0,,phishing
49,18,2,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,,legitimate
41,18,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,php,legitimate
124,16,3,3,0,1,2,0,3,3,0,0,6,0,1,0,2,0,0,0,1,1,0,0,0,0.008064516129032258,0.0625,1,0,0,0,0,0,1,0,0,htm,phishing
56,47,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,1,0,0,0,0.375,0.44680851063829785,0,0,0,0,0,1,0,1,1,,phishing
36,14,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,1,1,0,0,0,0.08333333333333333,0.0,0,0,0,0,0,1,0,0,0,,phishing
37,28,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0,0,0,0,1,2,0,0,0,,legitimate
51,19,2,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,1,1,0,0,0,0.0196078431372549,0.0,0,0,0,0,0,0,0,0,0,html,phishing
30,22,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,,legitimate
129,14,2,4,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,1,1,0,0,0,0.4418604651162791,0.14285714285714285,0,0,0,0,0,0,1,0,0,html,phishing
76,29,2,3,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,1,,legitimate
33,24,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,1,0,0,0,0.06060606060606061,0.08333333333333333,0,0,0,0,0,1,0,0,0,,legitimate
58,24,5,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,1,2,1,1,0,0.017241379310344827,0.041666666666666664,0,0,0,0,1,2,0,0,0,ch/,phishing
185,17,2,1,0,1,2,0,3,2,0,0,7,0,1,0,2,0,0,0,1,1,0,0,0,0.25405405405405407,0.17647058823529413,0,0,0,0,0,1,0,1,0,,phishing
18,11,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,,phishing
24,16,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,,legitimate
27,19,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,,legitimate
257,11,6,0,0,1,0,0,0,0,0,0,5,0,1,0,0,0,0,1,2,1,0,0,0,0.13618677042801555,0.0,0,0,1,0,0,0,0,0,0,php,phishing
57,16,3,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,php,phishing
36,27,2,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,,legitimate
40,25,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,,legitimate
76,13,2,5,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,1,0,1,0,0,0,0.10526315789473684,0.0,0,0,0,0,0,1,0,0,0,,legitimate
94,22,4,0,1,1,0,0,1,1,0,0,6,0,1,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,php,phishing
21,13,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,,legitimate
75,15,4,1,0,0,0,0,0,0,1,0,6,0,1,0,0,0,0,1,0,1,0,0,0,0.02666666666666667,0.0,0,0,0,0,1,2,0,0,0,pdf,legitimate
41,15,3,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,1,1,0,0,0,0.024390243902439025,0.06666666666666667,0,0,0,0,0,1,0,0,0,html,phishing
84,14,3,0,0,1,1,0,2,0,0,1,4,0,1,0,0,0,0,1,1,1,0,0,0,0.023809523809523808,0.0,0,0,0,0,0,1,0,0,0,aspx,legitimate
77,7,1,7,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,1,1,0,0,0,0.11688311688311688,0.0,0,0,0,0,0,0,0,0,0,,legitimate
43,16,2,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,,legitimate
28,20,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,,legitimate
96,22,1,1,0,0,0,0,0,1,0,0,9,0,1,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,phishing
62,20,3,2,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,1,1,0,0,0,0.016129032258064516,0.0,0,0,0,0,0,1,0,0,0,asp,legitimate
26,14,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,,legitimate
95,17,3,0,0,0,0,0,0,7,0,0,4,0,1,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,html,legitimate
102,17,2,14,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,1,1,0,0,0,0.058823529411764705,0.0,0,0,0,0,0,1,0,0,0,,legitimate
43,18,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,,legitimate
36,27,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,1,0,0,0,0.3055555555555556,0.4074074074074074,0,0,0,0,0,1,0,1,1,,phishing
32,8,1,0,0,1,0,0,1,0,0,0,5,0,1,0,0,0,0,0,0,2,0,0,0,0.125,0.0,0,0,0,0,0,0,0,0,0,,phishing
132,16,3,0,0,1,0,0,1,2,0,0,4,0,1,0,0,0,0,0,1,1,0,0,0,0.03787878787878788,0.0,0,0,0,0,0,1,0,0,0,aspx,phishing
35,27,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,,legitimate
37,18,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,,phishing
42,28,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,,phishing
124,18,3,8,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,aspx,legitimate
24,15,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,,legitimate
124,46,5,0,0,1,2,0,3,2,0,0,5,0,1,0,0,0,0,1,2,1,0,0,0,0.12096774193548387,0.0,0,0,0,0,1,4,0,0,0,,phishing
63,34,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,htm,phishing
36,18,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,,legitimate
52,14,2,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,,legitimate
74,17,3,0,0,0,0,0,0,3,0,0,5,0,1,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,html,legitimate
135,21,2,1,0,1,0,0,3,0,0,0,6,0,1,0,0,0,0,1,1,1,0,0,0,0.2074074074074074,0.0,0,0,0,0,0,1,0,0,1,,phishing
43,16,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,,legitimate
47,33,4,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,1,0,0,0,0.06382978723404255,0.09090909090909091,0,0,0,0,1,3,1,0,1,,phishing
114,10,1,4,0,1,0,0,1,1,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0.06140350877192982,0.0,0,0,0,0,0,0,0,0,0,,phishing
172,39,2,2,0,1,1,0,2,5,0,0,7,0,5,0,1,0,0,0,1,1,0,0,0,0.10465116279069768,0.07692307692307693,0,1,0,0,0,1,1,1,1,,phishing
74,14,3,2,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,pdf,legitimate
106,8,2,0,0,1,2,0,3,3,0,0,6,0,1,0,2,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,htm,phishing
69,14,2,0,0,1,0,0,1,0,0,1,3,0,1,0,0,0,0,0,1,1,0,0,0,0.21739130434782608,0.0,0,0,0,0,0,1,0,0,0,,phishing
28,20,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,,legitimate
57,22,3,0,0,0,0,0,0,0,1,0,5,0,1,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,pdf,legitimate
54,18,2,0,0,1,0,0,0,0,0,0,5,0,1,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,php,phishing
76,50,4,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,2,1,0,0,0,0.14473684210526316,0.0,0,0,0,0,1,3,1,0,0,,phishing
124,46,5,0,0,1,2,0,3,2,0,0,5,0,1,0,0,0,0,1,2,1,0,0,0,0.1935483870967742,0.0,0,0,0,0,1,4,0,0,0,,phishing
37,29,3,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,1,0,0,0,0.02702702702702703,0.034482758620689655,0,0,0,0,1,2,1,0,1,,phishing
51,16,2,0,0,0,0,0,0,3,0,0,4,0,1,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,,legitimate
25,17,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,,legitimate
27,19,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,,legitimate
62,14,4,0,0,0,0,0,0,2,0,0,6,0,1,0,0,0,0,0,0,1,0,0,1,0.25806451612903225,0.7857142857142857,0,0,0,0,1,2,0,0,0,html,phishing
84,22,4,1,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,php,phishing
50,15,1,0,0,0,0,0,0,1,0,0,5,0,1,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,phishing
26,15,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,1,0,0,1,0.46153846153846156,0.8,0,0,0,0,1,2,0,0,0,,phishing
324,33,3,5,0,1,4,0,5,4,0,7,7,0,1,0,0,0,0,0,1,1,0,0,0,0.2716049382716049,0.21212121212121213,0,0,0,0,0,1,1,1,1,aspx,phishing
28,7,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,phishing
38,16,4,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,1,1,0,0,0,0.10526315789473684,0.0,0,1,0,0,1,2,0,0,0,php,phishing
28,20,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0.07142857142857142,0.1,0,0,0,0,0,1,0,0,0,,phishing
31,23,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,,legitimate
128,14,2,4,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,1,1,0,0,0,0.4375,0.14285714285714285,0,0,0,0,0,0,1,0,0,html,phishing
111,11,3,10,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,1,1,0,0,0,0.06306306306306306,0.0,0,0,0,0,0,1,0,0,0,html,legitimate
147,13,9,1,0,2,0,0,2,1,0,0,10,0,2,0,0,0,0,0,0,2,0,0,0,0.04081632653061224,0.0,0,0,0,0,0,0,1,0,0,,phishing
48,25,5,0,0,1,0,0,1,2,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0.041666666666666664,0.04,0,0,0,0,1,4,0,0,0,,phishing
24,16,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,,legitimate
41,16,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,,legitimate
43,8,2,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,1,0,0,0,0.023255813953488372,0.125,0,0,0,0,0,0,0,0,0,html,phishing
102,15,1,1,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,0,1,1,0,0,0,0.20588235294117646,0.0,0,0,0,0,0,0,0,0,0,,phishing
20,12,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,,legitimate
39,24,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,,phishing
49,31,4,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,1,0,0,0,0.20408163265306123,0.3225806451612903,0,0,0,0,1,3,0,1,1,,phishing
35,18,1,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,phishing
69,16,3,2,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,1,1,0,0,0,0.08695652173913043,0.0,0,0,0,0,0,1,0,0,1,168744/,legitimate
24,15,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0,0,0,0,1,2,0,0,0,,legitimate
42,22,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,2,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,html,phishing
55,18,1,4,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,1,0,0,0,0.01818181818181818,0.0,0,0,0,0,0,0,1,0,0,,legitimate
30,11,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,legitimate
46,21,2,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,1,1,1,0,0,0,0.043478260869565216,0.0,0,0,0,0,0,1,0,0,0,,legitimate
43,16,1,2,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,,phishing
22,15,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,,legitimate
46,15,1,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,legitimate
39,9,1,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,,legitimate
39,16,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,,legitimate
41,24,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,htm,phishing
49,13,2,1,0,0,0,0,0,0,1,0,4,0,1,0,0,0,0,0,0,1,0,0,0,0.20408163265306123,0.0,0,0,0,0,0,1,0,0,0,,phishing
25,17,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,,legitimate
110,35,2,9,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,,legitimate
34,25,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0,0,0,0,1,2,0,0,0,,legitimate
88,22,2,1,0,1,0,0,1,0,0,4,6,0,1,0,0,0,0,0,1,1,0,0,0,0.045454545454545456,0.0,0,0,0,0,0,0,1,0,0,php,phishing
23,15,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,legitimate
46,14,2,0,0,0,0,0,0,2,0,0,4,0,1,0,0,0,0,1,1,1,0,0,0,0.043478260869565216,0.0,0,0,0,0,0,1,0,0,0,,legitimate
39,25,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,,legitimate
124,50,4,1,0,1,2,0,3,2,0,0,4,0,1,0,0,0,0,0,2,1,0,0,0,0.1532258064516129,0.0,0,0,0,0,1,3,1,0,0,,phishing
41,18,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,htm,legitimate
71,22,3,0,0,0,0,0,0,1,0,0,6,0,1,0,0,0,0,0,0,1,0,0,0,0.056338028169014086,0.0,0,0,0,0,0,1,0,0,0,pdf,legitimate
27,18,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,,legitimate
